image_id,identity,condition,valid,embedding_drift_cosine,embedding_drift_euclidean,error_reason
Abdullah_Gul/Abdullah_Gul_0001,Abdullah_Gul,noise_n32,1,0.1100116372,11.7907304764,
Abdullah_Gul/Abdullah_Gul_0002,Abdullah_Gul,noise_n32,1,0.1296669245,12.4652767181,
Abdullah_Gul/Abdullah_Gul_0003,Abdullah_Gul,noise_n32,1,0.1892081499,13.9167652130,
Abdullah_Gul/Abdullah_Gul_0004,Abdullah_Gul,noise_n32,1,0.1093599796,11.3886852264,
Abdullah_Gul/Abdullah_Gul_0005,Abdullah_Gul,noise_n32,1,0.1719251871,14.0011014938,
Abdullah_Gul/Abdullah_Gul_0006,Abdullah_Gul,noise_n32,1,0.1182092428,11.4615335464,
Abdullah_Gul/Abdullah_Gul_0007,Abdullah_Gul,noise_n32,1,0.1045584679,11.2364864349,
Abdullah_Gul/Abdullah_Gul_0008,Abdullah_Gul,noise_n32,1,0.1533474326,13.5514450073,
Abdullah_Gul/Abdullah_Gul_0009,Abdullah_Gul,noise_n32,1,0.1197254658,12.1524238586,
Abdullah_Gul/Abdullah_Gul_0010,Abdullah_Gul,noise_n32,1,0.1281327605,11.7561473846,
Abdullah_Gul/Abdullah_Gul_0011,Abdullah_Gul,noise_n32,1,0.1132049561,11.6651802063,
Abdullah_Gul/Abdullah_Gul_0012,Abdullah_Gul,noise_n32,1,0.0975705981,10.8451232910,
Abdullah_Gul/Abdullah_Gul_0013,Abdullah_Gul,noise_n32,1,0.0912928581,9.8828105927,
Abdullah_Gul/Abdullah_Gul_0014,Abdullah_Gul,noise_n32,1,0.1492534280,12.7871875763,
Abdullah_Gul/Abdullah_Gul_0015,Abdullah_Gul,noise_n32,1,0.1079931259,12.3457050323,
Abdullah_Gul/Abdullah_Gul_0016,Abdullah_Gul,noise_n32,1,0.1868861318,15.2011203766,
Abdullah_Gul/Abdullah_Gul_0017,Abdullah_Gul,noise_n32,1,0.0870034695,10.0656719208,
Abdullah_Gul/Abdullah_Gul_0018,Abdullah_Gul,noise_n32,1,0.1212059259,11.4294099808,
Abdullah_Gul/Abdullah_Gul_0019,Abdullah_Gul,noise_n32,1,0.1178762913,12.4257736206,
Adrien_Brody/Adrien_Brody_0001,Adrien_Brody,noise_n32,1,0.1398420334,12.6120491028,
Adrien_Brody/Adrien_Brody_0002,Adrien_Brody,noise_n32,1,0.1802383661,13.9688949585,
Adrien_Brody/Adrien_Brody_0003,Adrien_Brody,noise_n32,1,0.1005589962,10.9685935974,
Adrien_Brody/Adrien_Brody_0004,Adrien_Brody,noise_n32,1,0.1317948103,13.0730943680,
Adrien_Brody/Adrien_Brody_0005,Adrien_Brody,noise_n32,1,0.1256093383,12.2443017960,
Adrien_Brody/Adrien_Brody_0006,Adrien_Brody,noise_n32,1,0.1253207922,11.7120151520,
Adrien_Brody/Adrien_Brody_0007,Adrien_Brody,noise_n32,1,0.1289370060,12.3116273880,
Adrien_Brody/Adrien_Brody_0008,Adrien_Brody,noise_n32,1,0.1338297129,12.6867322922,
Adrien_Brody/Adrien_Brody_0009,Adrien_Brody,noise_n32,1,0.1477240920,12.6866121292,
Adrien_Brody/Adrien_Brody_0010,Adrien_Brody,noise_n32,1,0.2368438244,15.6727571487,
Adrien_Brody/Adrien_Brody_0011,Adrien_Brody,noise_n32,1,0.1992498636,13.4113950729,
Adrien_Brody/Adrien_Brody_0012,Adrien_Brody,noise_n32,1,0.1734043360,13.6071348190,
Alejandro_Toledo/Alejandro_Toledo_0001,Alejandro_Toledo,noise_n32,1,0.1943881512,14.2511463165,
Alejandro_Toledo/Alejandro_Toledo_0002,Alejandro_Toledo,noise_n32,1,0.1617983580,14.2818517685,
Alejandro_Toledo/Alejandro_Toledo_0003,Alejandro_Toledo,noise_n32,1,0.1064591408,11.9378404617,
Alejandro_Toledo/Alejandro_Toledo_0004,Alejandro_Toledo,noise_n32,1,0.1395217180,11.9731140137,
Alejandro_Toledo/Alejandro_Toledo_0005,Alejandro_Toledo,noise_n32,1,0.1161426902,11.1853399277,
Alejandro_Toledo/Alejandro_Toledo_0006,Alejandro_Toledo,noise_n32,1,0.1737169027,12.6601257324,
Alejandro_Toledo/Alejandro_Toledo_0007,Alejandro_Toledo,noise_n32,1,0.1154429317,12.3553209305,
Alejandro_Toledo/Alejandro_Toledo_0008,Alejandro_Toledo,noise_n32,1,0.1324533224,12.4721822739,
Alejandro_Toledo/Alejandro_Toledo_0009,Alejandro_Toledo,noise_n32,1,0.1210119724,11.6256389618,
Alejandro_Toledo/Alejandro_Toledo_0010,Alejandro_Toledo,noise_n32,1,0.1561971903,13.1824951172,
Alejandro_Toledo/Alejandro_Toledo_0011,Alejandro_Toledo,noise_n32,1,0.1060779095,11.2101984024,
Alejandro_Toledo/Alejandro_Toledo_0012,Alejandro_Toledo,noise_n32,1,0.1321643591,12.6273183823,
Alejandro_Toledo/Alejandro_Toledo_0013,Alejandro_Toledo,noise_n32,1,0.1467740536,13.7538490295,
Alejandro_Toledo/Alejandro_Toledo_0014,Alejandro_Toledo,noise_n32,1,0.1391124725,11.8731546402,
Alejandro_Toledo/Alejandro_Toledo_0015,Alejandro_Toledo,noise_n32,1,0.1110210419,11.9654741287,
Alejandro_Toledo/Alejandro_Toledo_0016,Alejandro_Toledo,noise_n32,1,0.1075484753,11.3674354553,
Alejandro_Toledo/Alejandro_Toledo_0017,Alejandro_Toledo,noise_n32,1,0.1594616771,13.5351982117,
Alejandro_Toledo/Alejandro_Toledo_0018,Alejandro_Toledo,noise_n32,1,0.1073309183,11.5904922485,
Alejandro_Toledo/Alejandro_Toledo_0019,Alejandro_Toledo,noise_n32,1,0.1703924537,12.9718761444,
Alejandro_Toledo/Alejandro_Toledo_0020,Alejandro_Toledo,noise_n32,1,0.1169486046,12.6344957352,
Alejandro_Toledo/Alejandro_Toledo_0021,Alejandro_Toledo,noise_n32,1,0.1844645739,14.7387819290,
Alejandro_Toledo/Alejandro_Toledo_0022,Alejandro_Toledo,noise_n32,1,0.1623502970,13.0673398972,
Alejandro_Toledo/Alejandro_Toledo_0023,Alejandro_Toledo,noise_n32,1,0.1060770154,11.9003934860,
Alejandro_Toledo/Alejandro_Toledo_0024,Alejandro_Toledo,noise_n32,1,0.1603253484,14.3190984726,
Alejandro_Toledo/Alejandro_Toledo_0025,Alejandro_Toledo,noise_n32,1,0.1145952940,12.8315200806,
Alejandro_Toledo/Alejandro_Toledo_0026,Alejandro_Toledo,noise_n32,1,0.2067362666,14.4345664978,
Alejandro_Toledo/Alejandro_Toledo_0027,Alejandro_Toledo,noise_n32,1,0.1152533889,11.7836112976,
Alejandro_Toledo/Alejandro_Toledo_0028,Alejandro_Toledo,noise_n32,1,0.1145512462,11.8789291382,
Alejandro_Toledo/Alejandro_Toledo_0029,Alejandro_Toledo,noise_n32,1,0.1511082053,12.7234048843,
Alejandro_Toledo/Alejandro_Toledo_0030,Alejandro_Toledo,noise_n32,1,0.1788067818,13.6752376556,
Alejandro_Toledo/Alejandro_Toledo_0031,Alejandro_Toledo,noise_n32,1,0.1184576750,12.2120847702,
Alejandro_Toledo/Alejandro_Toledo_0032,Alejandro_Toledo,noise_n32,1,0.1533511877,13.5723047256,
Alejandro_Toledo/Alejandro_Toledo_0033,Alejandro_Toledo,noise_n32,1,0.1915578842,14.4492101669,
Alejandro_Toledo/Alejandro_Toledo_0034,Alejandro_Toledo,noise_n32,1,0.9046289697,31.7166213989,
Alejandro_Toledo/Alejandro_Toledo_0035,Alejandro_Toledo,noise_n32,1,0.1205717325,11.8715620041,
Alejandro_Toledo/Alejandro_Toledo_0036,Alejandro_Toledo,noise_n32,1,0.1216198206,10.9795227051,
Alejandro_Toledo/Alejandro_Toledo_0037,Alejandro_Toledo,noise_n32,1,0.1681069136,13.0897045135,
Alejandro_Toledo/Alejandro_Toledo_0038,Alejandro_Toledo,noise_n32,1,0.1115256548,12.1599626541,
Alejandro_Toledo/Alejandro_Toledo_0039,Alejandro_Toledo,noise_n32,1,0.0892856717,10.8173456192,
Alvaro_Uribe/Alvaro_Uribe_0001,Alvaro_Uribe,noise_n32,1,0.1716580391,11.9237527847,
Alvaro_Uribe/Alvaro_Uribe_0002,Alvaro_Uribe,noise_n32,1,0.1919159889,13.3128356934,
Alvaro_Uribe/Alvaro_Uribe_0003,Alvaro_Uribe,noise_n32,1,0.2195788622,13.3706026077,
Alvaro_Uribe/Alvaro_Uribe_0004,Alvaro_Uribe,noise_n32,1,0.1811925173,12.0101652145,
Alvaro_Uribe/Alvaro_Uribe_0005,Alvaro_Uribe,noise_n32,1,0.1644449830,12.7013978958,
Alvaro_Uribe/Alvaro_Uribe_0006,Alvaro_Uribe,noise_n32,1,0.3253483772,16.0974254608,
Alvaro_Uribe/Alvaro_Uribe_0007,Alvaro_Uribe,noise_n32,1,0.1414482594,12.0209999084,
Alvaro_Uribe/Alvaro_Uribe_0008,Alvaro_Uribe,noise_n32,1,0.1427944303,11.6760082245,
Alvaro_Uribe/Alvaro_Uribe_0009,Alvaro_Uribe,noise_n32,1,0.1896294355,13.6716375351,
Alvaro_Uribe/Alvaro_Uribe_0010,Alvaro_Uribe,noise_n32,1,0.1784032583,11.9763393402,
Alvaro_Uribe/Alvaro_Uribe_0011,Alvaro_Uribe,noise_n32,1,0.1969213486,12.8583393097,
Alvaro_Uribe/Alvaro_Uribe_0012,Alvaro_Uribe,noise_n32,1,0.1594029665,12.0909805298,
Alvaro_Uribe/Alvaro_Uribe_0013,Alvaro_Uribe,noise_n32,1,0.2901384830,16.8762874603,
Alvaro_Uribe/Alvaro_Uribe_0014,Alvaro_Uribe,noise_n32,1,0.3726081848,17.2999725342,
Alvaro_Uribe/Alvaro_Uribe_0015,Alvaro_Uribe,noise_n32,1,0.1680696011,11.8074426651,
Alvaro_Uribe/Alvaro_Uribe_0016,Alvaro_Uribe,noise_n32,1,0.1869255304,12.6956558228,
Alvaro_Uribe/Alvaro_Uribe_0017,Alvaro_Uribe,noise_n32,1,0.1913029552,12.5574617386,
Alvaro_Uribe/Alvaro_Uribe_0018,Alvaro_Uribe,noise_n32,1,0.2044233084,13.1062622070,
Alvaro_Uribe/Alvaro_Uribe_0019,Alvaro_Uribe,noise_n32,1,0.2492640018,14.6272544861,
Alvaro_Uribe/Alvaro_Uribe_0020,Alvaro_Uribe,noise_n32,1,0.1850565672,12.8623285294,
Alvaro_Uribe/Alvaro_Uribe_0021,Alvaro_Uribe,noise_n32,1,0.2565284967,14.5166826248,
Alvaro_Uribe/Alvaro_Uribe_0022,Alvaro_Uribe,noise_n32,1,0.1882250309,13.0913619995,
Alvaro_Uribe/Alvaro_Uribe_0023,Alvaro_Uribe,noise_n32,1,0.1882308722,12.5204858780,
Alvaro_Uribe/Alvaro_Uribe_0024,Alvaro_Uribe,noise_n32,1,0.2040052414,13.8300867081,
Alvaro_Uribe/Alvaro_Uribe_0025,Alvaro_Uribe,noise_n32,1,0.2333359718,14.6410942078,
Alvaro_Uribe/Alvaro_Uribe_0026,Alvaro_Uribe,noise_n32,1,0.1349571943,11.5266475677,
Alvaro_Uribe/Alvaro_Uribe_0027,Alvaro_Uribe,noise_n32,1,0.1618806124,11.7184305191,
Alvaro_Uribe/Alvaro_Uribe_0028,Alvaro_Uribe,noise_n32,1,0.1833164096,13.2277793884,
Alvaro_Uribe/Alvaro_Uribe_0029,Alvaro_Uribe,noise_n32,1,0.1796735525,12.7540254593,
Alvaro_Uribe/Alvaro_Uribe_0030,Alvaro_Uribe,noise_n32,1,0.1749047637,12.6734991074,
Alvaro_Uribe/Alvaro_Uribe_0031,Alvaro_Uribe,noise_n32,1,0.2543893456,14.9549474716,
Alvaro_Uribe/Alvaro_Uribe_0032,Alvaro_Uribe,noise_n32,1,0.1475819349,10.8861989975,
Alvaro_Uribe/Alvaro_Uribe_0033,Alvaro_Uribe,noise_n32,1,0.1604726315,11.5390357971,
Alvaro_Uribe/Alvaro_Uribe_0034,Alvaro_Uribe,noise_n32,1,0.1968631148,12.3972015381,
Alvaro_Uribe/Alvaro_Uribe_0035,Alvaro_Uribe,noise_n32,1,0.9577164203,29.6058483124,
Amelie_Mauresmo/Amelie_Mauresmo_0001,Amelie_Mauresmo,noise_n32,1,0.1311920881,12.9802379608,
Amelie_Mauresmo/Amelie_Mauresmo_0002,Amelie_Mauresmo,noise_n32,1,0.1256368160,11.3250942230,
Amelie_Mauresmo/Amelie_Mauresmo_0003,Amelie_Mauresmo,noise_n32,1,0.1261010170,12.3864088058,
Amelie_Mauresmo/Amelie_Mauresmo_0004,Amelie_Mauresmo,noise_n32,1,0.1134495735,10.9731941223,
Amelie_Mauresmo/Amelie_Mauresmo_0005,Amelie_Mauresmo,noise_n32,1,0.1516819000,12.9616289139,
Amelie_Mauresmo/Amelie_Mauresmo_0006,Amelie_Mauresmo,noise_n32,1,0.1058126688,11.5687379837,
Amelie_Mauresmo/Amelie_Mauresmo_0007,Amelie_Mauresmo,noise_n32,1,0.1289205551,13.1049194336,
Amelie_Mauresmo/Amelie_Mauresmo_0008,Amelie_Mauresmo,noise_n32,1,0.1606741548,13.7910346985,
Amelie_Mauresmo/Amelie_Mauresmo_0009,Amelie_Mauresmo,noise_n32,1,0.1039398909,10.9895677567,
Amelie_Mauresmo/Amelie_Mauresmo_0010,Amelie_Mauresmo,noise_n32,1,0.1632462740,12.7403669357,
Amelie_Mauresmo/Amelie_Mauresmo_0011,Amelie_Mauresmo,noise_n32,1,0.2063898444,14.4390573502,
Amelie_Mauresmo/Amelie_Mauresmo_0012,Amelie_Mauresmo,noise_n32,1,0.1828596592,14.9201316833,
Amelie_Mauresmo/Amelie_Mauresmo_0013,Amelie_Mauresmo,noise_n32,1,0.1437156796,12.3402099609,
Amelie_Mauresmo/Amelie_Mauresmo_0014,Amelie_Mauresmo,noise_n32,1,0.1125301123,11.4660091400,
Amelie_Mauresmo/Amelie_Mauresmo_0015,Amelie_Mauresmo,noise_n32,1,0.1550524235,13.1407814026,
Amelie_Mauresmo/Amelie_Mauresmo_0016,Amelie_Mauresmo,noise_n32,1,0.1454027891,12.6592130661,
Amelie_Mauresmo/Amelie_Mauresmo_0017,Amelie_Mauresmo,noise_n32,1,0.0819472075,9.6208820343,
Amelie_Mauresmo/Amelie_Mauresmo_0018,Amelie_Mauresmo,noise_n32,1,0.0800870657,9.7829856873,
Amelie_Mauresmo/Amelie_Mauresmo_0019,Amelie_Mauresmo,noise_n32,1,0.1785968542,13.6770105362,
Amelie_Mauresmo/Amelie_Mauresmo_0020,Amelie_Mauresmo,noise_n32,1,0.1166872978,10.9826860428,
Amelie_Mauresmo/Amelie_Mauresmo_0021,Amelie_Mauresmo,noise_n32,1,0.2001198530,13.6844329834,
Andre_Agassi/Andre_Agassi_0001,Andre_Agassi,noise_n32,1,0.1506326199,11.7216701508,
Andre_Agassi/Andre_Agassi_0002,Andre_Agassi,noise_n32,1,0.1393146515,11.9364871979,
Andre_Agassi/Andre_Agassi_0003,Andre_Agassi,noise_n32,1,0.1412519217,11.8712034225,
Andre_Agassi/Andre_Agassi_0004,Andre_Agassi,noise_n32,1,0.1514583826,11.2106027603,
Andre_Agassi/Andre_Agassi_0005,Andre_Agassi,noise_n32,1,0.1822844148,12.9880609512,
Andre_Agassi/Andre_Agassi_0006,Andre_Agassi,noise_n32,1,0.1335097551,11.2439622879,
Andre_Agassi/Andre_Agassi_0007,Andre_Agassi,noise_n32,1,0.1380459070,11.2877454758,
Andre_Agassi/Andre_Agassi_0008,Andre_Agassi,noise_n32,1,0.1967659593,13.5640907288,
Andre_Agassi/Andre_Agassi_0009,Andre_Agassi,noise_n32,1,0.1237905622,10.7143783569,
Andre_Agassi/Andre_Agassi_0010,Andre_Agassi,noise_n32,1,0.1634037495,12.2364206314,
Andre_Agassi/Andre_Agassi_0011,Andre_Agassi,noise_n32,1,0.1816536784,13.2137327194,
Andre_Agassi/Andre_Agassi_0012,Andre_Agassi,noise_n32,1,0.1635587215,11.6082572937,
Andre_Agassi/Andre_Agassi_0013,Andre_Agassi,noise_n32,1,0.2649573088,14.6053409576,
Andre_Agassi/Andre_Agassi_0014,Andre_Agassi,noise_n32,1,0.1456348896,11.4887800217,
Andre_Agassi/Andre_Agassi_0015,Andre_Agassi,noise_n32,1,0.1611956358,11.5316820145,
Andre_Agassi/Andre_Agassi_0016,Andre_Agassi,noise_n32,1,0.1208786964,10.1514520645,
Andre_Agassi/Andre_Agassi_0017,Andre_Agassi,noise_n32,1,0.1508373022,11.8730373383,
Andre_Agassi/Andre_Agassi_0018,Andre_Agassi,noise_n32,1,0.2445226908,15.5666179657,
Andre_Agassi/Andre_Agassi_0019,Andre_Agassi,noise_n32,1,0.1025938988,10.0615482330,
Andre_Agassi/Andre_Agassi_0020,Andre_Agassi,noise_n32,1,0.1935546398,13.3418531418,
Andre_Agassi/Andre_Agassi_0021,Andre_Agassi,noise_n32,1,0.1936048865,13.5594911575,
Andre_Agassi/Andre_Agassi_0022,Andre_Agassi,noise_n32,1,0.1176027060,10.5664997101,
Andre_Agassi/Andre_Agassi_0023,Andre_Agassi,noise_n32,1,0.2039764524,13.5465621948,
Andre_Agassi/Andre_Agassi_0024,Andre_Agassi,noise_n32,1,0.1864148378,12.8022766113,
Andre_Agassi/Andre_Agassi_0025,Andre_Agassi,noise_n32,1,0.2392634749,13.7969989777,
Andre_Agassi/Andre_Agassi_0026,Andre_Agassi,noise_n32,1,0.1714693308,13.3019304276,
Andre_Agassi/Andre_Agassi_0027,Andre_Agassi,noise_n32,1,0.1872174740,12.2630367279,
Andre_Agassi/Andre_Agassi_0028,Andre_Agassi,noise_n32,1,0.1387607455,10.7233381271,
Andre_Agassi/Andre_Agassi_0029,Andre_Agassi,noise_n32,1,0.1983672976,13.1282186508,
Andre_Agassi/Andre_Agassi_0030,Andre_Agassi,noise_n32,1,0.2333625555,14.0345153809,
Andre_Agassi/Andre_Agassi_0031,Andre_Agassi,noise_n32,1,0.1393763423,10.8474721909,
Andre_Agassi/Andre_Agassi_0032,Andre_Agassi,noise_n32,1,0.1395597458,11.0282192230,
Andre_Agassi/Andre_Agassi_0033,Andre_Agassi,noise_n32,1,0.1457705498,11.9577264786,
Andre_Agassi/Andre_Agassi_0034,Andre_Agassi,noise_n32,1,0.2051810026,13.2213172913,
Andre_Agassi/Andre_Agassi_0035,Andre_Agassi,noise_n32,1,0.1282272339,10.3736276627,
Andre_Agassi/Andre_Agassi_0036,Andre_Agassi,noise_n32,1,0.1900420189,12.8213396072,
Andy_Roddick/Andy_Roddick_0001,Andy_Roddick,noise_n32,1,0.1565723419,12.2028245926,
Andy_Roddick/Andy_Roddick_0002,Andy_Roddick,noise_n32,1,0.1477732062,12.6317720413,
Andy_Roddick/Andy_Roddick_0003,Andy_Roddick,noise_n32,1,0.1681452990,12.9983844757,
Andy_Roddick/Andy_Roddick_0004,Andy_Roddick,noise_n32,1,0.1779820919,11.7647533417,
Andy_Roddick/Andy_Roddick_0005,Andy_Roddick,noise_n32,1,0.3218249679,18.1049365997,
Andy_Roddick/Andy_Roddick_0006,Andy_Roddick,noise_n32,1,0.2162119150,12.9117574692,
Andy_Roddick/Andy_Roddick_0007,Andy_Roddick,noise_n32,1,0.1563385129,12.5123043060,
Andy_Roddick/Andy_Roddick_0008,Andy_Roddick,noise_n32,1,0.1696652174,13.0969371796,
Andy_Roddick/Andy_Roddick_0009,Andy_Roddick,noise_n32,1,0.1704348326,12.8766193390,
Andy_Roddick/Andy_Roddick_0010,Andy_Roddick,noise_n32,1,0.3079581261,16.7078399658,
Andy_Roddick/Andy_Roddick_0011,Andy_Roddick,noise_n32,1,0.1779421568,13.1791019440,
Andy_Roddick/Andy_Roddick_0012,Andy_Roddick,noise_n32,1,0.1651772261,12.6086626053,
Andy_Roddick/Andy_Roddick_0013,Andy_Roddick,noise_n32,1,0.1981995106,13.0173387527,
Andy_Roddick/Andy_Roddick_0014,Andy_Roddick,noise_n32,1,0.1125898361,10.2767782211,
Andy_Roddick/Andy_Roddick_0015,Andy_Roddick,noise_n32,1,0.1585749388,12.8213701248,
Angelina_Jolie/Angelina_Jolie_0001,Angelina_Jolie,noise_n32,1,0.1619346738,12.4076890945,
Angelina_Jolie/Angelina_Jolie_0002,Angelina_Jolie,noise_n32,1,0.1562776566,12.8076438904,
Angelina_Jolie/Angelina_Jolie_0003,Angelina_Jolie,noise_n32,1,0.1692335606,12.7197093964,
Angelina_Jolie/Angelina_Jolie_0004,Angelina_Jolie,noise_n32,1,0.1998825073,14.5406532288,
Angelina_Jolie/Angelina_Jolie_0005,Angelina_Jolie,noise_n32,1,0.2419919372,15.9443511963,
Angelina_Jolie/Angelina_Jolie_0006,Angelina_Jolie,noise_n32,1,0.1407402754,12.4573354721,
Angelina_Jolie/Angelina_Jolie_0007,Angelina_Jolie,noise_n32,1,0.1250636578,11.1274423599,
Angelina_Jolie/Angelina_Jolie_0008,Angelina_Jolie,noise_n32,1,0.1524945498,12.2837495804,
Angelina_Jolie/Angelina_Jolie_0009,Angelina_Jolie,noise_n32,1,0.1954113841,14.4475479126,
Angelina_Jolie/Angelina_Jolie_0010,Angelina_Jolie,noise_n32,1,0.2139572501,14.3737859726,
Angelina_Jolie/Angelina_Jolie_0011,Angelina_Jolie,noise_n32,1,0.1679738760,12.3844776154,
Angelina_Jolie/Angelina_Jolie_0012,Angelina_Jolie,noise_n32,1,0.1562368870,12.5380144119,
Angelina_Jolie/Angelina_Jolie_0013,Angelina_Jolie,noise_n32,1,0.1671881676,12.8653287888,
Angelina_Jolie/Angelina_Jolie_0014,Angelina_Jolie,noise_n32,1,0.0949074030,10.1324844360,
Angelina_Jolie/Angelina_Jolie_0015,Angelina_Jolie,noise_n32,1,0.1174069047,11.6783084869,
Angelina_Jolie/Angelina_Jolie_0016,Angelina_Jolie,noise_n32,1,0.2090393305,14.2571020126,
Angelina_Jolie/Angelina_Jolie_0017,Angelina_Jolie,noise_n32,1,0.1382707357,11.3215866089,
Angelina_Jolie/Angelina_Jolie_0018,Angelina_Jolie,noise_n32,1,0.1518277526,12.7384443283,
Angelina_Jolie/Angelina_Jolie_0019,Angelina_Jolie,noise_n32,1,0.1873760223,12.9674663544,
Angelina_Jolie/Angelina_Jolie_0020,Angelina_Jolie,noise_n32,1,0.2293879390,15.4659910202,
Ann_Veneman/Ann_Veneman_0001,Ann_Veneman,noise_n32,1,0.1499116421,11.9754476547,
Ann_Veneman/Ann_Veneman_0002,Ann_Veneman,noise_n32,1,0.0837948322,9.3326063156,
Ann_Veneman/Ann_Veneman_0003,Ann_Veneman,noise_n32,1,0.0955481529,10.1153841019,
Ann_Veneman/Ann_Veneman_0004,Ann_Veneman,noise_n32,1,0.1107777953,11.1476345062,
Ann_Veneman/Ann_Veneman_0005,Ann_Veneman,noise_n32,1,0.1840151548,13.7482414246,
Ann_Veneman/Ann_Veneman_0006,Ann_Veneman,noise_n32,1,0.1205857396,11.5465803146,
Ann_Veneman/Ann_Veneman_0007,Ann_Veneman,noise_n32,1,0.1509691477,12.3833789825,
Ann_Veneman/Ann_Veneman_0008,Ann_Veneman,noise_n32,1,0.1424514055,12.0059194565,
Ann_Veneman/Ann_Veneman_0009,Ann_Veneman,noise_n32,1,0.1579436064,12.8434648514,
Ann_Veneman/Ann_Veneman_0010,Ann_Veneman,noise_n32,1,0.1552306414,11.6690444946,
Ann_Veneman/Ann_Veneman_0011,Ann_Veneman,noise_n32,1,0.2076854110,15.0269250870,
Anna_Kournikova/Anna_Kournikova_0001,Anna_Kournikova,noise_n32,1,0.2334738374,14.5278329849,
Anna_Kournikova/Anna_Kournikova_0002,Anna_Kournikova,noise_n32,1,0.1943644285,14.5008869171,
Anna_Kournikova/Anna_Kournikova_0003,Anna_Kournikova,noise_n32,1,0.2317543030,15.8964862823,
Anna_Kournikova/Anna_Kournikova_0004,Anna_Kournikova,noise_n32,1,0.2656675577,15.6232757568,
Anna_Kournikova/Anna_Kournikova_0005,Anna_Kournikova,noise_n32,1,0.1823136806,13.3643732071,
Anna_Kournikova/Anna_Kournikova_0006,Anna_Kournikova,noise_n32,1,0.2022510767,13.6888666153,
Anna_Kournikova/Anna_Kournikova_0007,Anna_Kournikova,noise_n32,1,0.2116455436,13.5731554031,
Anna_Kournikova/Anna_Kournikova_0008,Anna_Kournikova,noise_n32,1,0.1930933595,13.0332689285,
Anna_Kournikova/Anna_Kournikova_0009,Anna_Kournikova,noise_n32,1,0.2126106024,14.7256193161,
Anna_Kournikova/Anna_Kournikova_0010,Anna_Kournikova,noise_n32,1,0.2729756832,14.5853347778,
Anna_Kournikova/Anna_Kournikova_0011,Anna_Kournikova,noise_n32,1,0.1953478456,14.4886703491,
Anna_Kournikova/Anna_Kournikova_0012,Anna_Kournikova,noise_n32,1,0.1103487015,10.3206024170,
Ari_Fleischer/Ari_Fleischer_0001,Ari_Fleischer,noise_n32,1,0.0999897718,10.3178443909,
Ari_Fleischer/Ari_Fleischer_0002,Ari_Fleischer,noise_n32,1,0.1150294542,11.4487991333,
Ari_Fleischer/Ari_Fleischer_0003,Ari_Fleischer,noise_n32,1,0.1564385891,11.6653213501,
Ari_Fleischer/Ari_Fleischer_0004,Ari_Fleischer,noise_n32,1,0.1273338795,10.9442977905,
Ari_Fleischer/Ari_Fleischer_0005,Ari_Fleischer,noise_n32,1,0.1322104931,11.0947904587,
Ari_Fleischer/Ari_Fleischer_0006,Ari_Fleischer,noise_n32,1,0.1050426364,10.2263774872,
Ari_Fleischer/Ari_Fleischer_0007,Ari_Fleischer,noise_n32,1,0.1914601326,13.3619461060,
Ari_Fleischer/Ari_Fleischer_0008,Ari_Fleischer,noise_n32,1,0.1569234133,13.0709667206,
Ari_Fleischer/Ari_Fleischer_0009,Ari_Fleischer,noise_n32,1,0.1717284322,13.0218677521,
Ari_Fleischer/Ari_Fleischer_0010,Ari_Fleischer,noise_n32,1,0.1730672121,12.3509321213,
Ari_Fleischer/Ari_Fleischer_0011,Ari_Fleischer,noise_n32,1,0.1061311960,10.7893695831,
Ari_Fleischer/Ari_Fleischer_0012,Ari_Fleischer,noise_n32,1,0.1145007610,10.6534872055,
Ari_Fleischer/Ari_Fleischer_0013,Ari_Fleischer,noise_n32,1,0.1424404979,11.7317800522,
Ariel_Sharon/Ariel_Sharon_0001,Ariel_Sharon,noise_n32,1,0.1402842402,11.3458662033,
Ariel_Sharon/Ariel_Sharon_0002,Ariel_Sharon,noise_n32,1,0.0983866453,10.3615121841,
Ariel_Sharon/Ariel_Sharon_0003,Ariel_Sharon,noise_n32,1,0.1590651274,12.6271018982,
Ariel_Sharon/Ariel_Sharon_0004,Ariel_Sharon,noise_n32,1,1.0221784972,32.9444046021,
Ariel_Sharon/Ariel_Sharon_0005,Ariel_Sharon,noise_n32,1,0.1195302010,10.3664655685,
Ariel_Sharon/Ariel_Sharon_0006,Ariel_Sharon,noise_n32,1,0.1861828566,12.9233741760,
Ariel_Sharon/Ariel_Sharon_0007,Ariel_Sharon,noise_n32,1,0.1550791860,12.3104000092,
Ariel_Sharon/Ariel_Sharon_0008,Ariel_Sharon,noise_n32,1,0.1541192532,11.6848478317,
Ariel_Sharon/Ariel_Sharon_0009,Ariel_Sharon,noise_n32,1,0.1490197182,11.5109529495,
Ariel_Sharon/Ariel_Sharon_0010,Ariel_Sharon,noise_n32,1,0.1420641541,11.6640901566,
Ariel_Sharon/Ariel_Sharon_0011,Ariel_Sharon,noise_n32,1,0.0898888111,9.8497762680,
Ariel_Sharon/Ariel_Sharon_0012,Ariel_Sharon,noise_n32,1,0.1459404230,11.9338512421,
Ariel_Sharon/Ariel_Sharon_0013,Ariel_Sharon,noise_n32,1,0.1129589081,10.6320838928,
Ariel_Sharon/Ariel_Sharon_0014,Ariel_Sharon,noise_n32,1,0.1141638160,10.5958909988,
