image_id,identity,condition,valid,embedding_drift_cosine,embedding_drift_euclidean,error_reason
Donald_Rumsfeld/Donald_Rumsfeld_0096,Donald_Rumsfeld,noise_n08_steps2,1,0.1351538301,9.9309167862,
Donald_Rumsfeld/Donald_Rumsfeld_0097,Donald_Rumsfeld,noise_n08_steps2,1,0.1302065849,11.0425872803,
Donald_Rumsfeld/Donald_Rumsfeld_0098,Donald_Rumsfeld,noise_n08_steps2,1,0.0948963165,9.5460262299,
Donald_Rumsfeld/Donald_Rumsfeld_0099,Donald_Rumsfeld,noise_n08_steps2,1,0.1025249958,10.0036087036,
Donald_Rumsfeld/Donald_Rumsfeld_0100,Donald_Rumsfeld,noise_n08_steps2,1,0.1601175070,11.3648834229,
Donald_Rumsfeld/Donald_Rumsfeld_0101,Donald_Rumsfeld,noise_n08_steps2,1,0.1452107430,10.7961425781,
Donald_Rumsfeld/Donald_Rumsfeld_0102,Donald_Rumsfeld,noise_n08_steps2,1,0.1526192427,11.2832002640,
Donald_Rumsfeld/Donald_Rumsfeld_0103,Donald_Rumsfeld,noise_n08_steps2,1,0.1340817213,9.8663940430,
Donald_Rumsfeld/Donald_Rumsfeld_0104,Donald_Rumsfeld,noise_n08_steps2,1,0.0949132442,9.8841543198,
Donald_Rumsfeld/Donald_Rumsfeld_0105,Donald_Rumsfeld,noise_n08_steps2,1,0.1446028352,11.2314205170,
Donald_Rumsfeld/Donald_Rumsfeld_0106,Donald_Rumsfeld,noise_n08_steps2,1,0.1365468502,10.9653129578,
Donald_Rumsfeld/Donald_Rumsfeld_0107,Donald_Rumsfeld,noise_n08_steps2,1,0.1188429594,10.1432628632,
Donald_Rumsfeld/Donald_Rumsfeld_0108,Donald_Rumsfeld,noise_n08_steps2,1,0.1147683859,10.0938749313,
Donald_Rumsfeld/Donald_Rumsfeld_0109,Donald_Rumsfeld,noise_n08_steps2,1,0.1143645048,9.6674613953,
Donald_Rumsfeld/Donald_Rumsfeld_0110,Donald_Rumsfeld,noise_n08_steps2,1,0.0951082110,9.1452064514,
Donald_Rumsfeld/Donald_Rumsfeld_0111,Donald_Rumsfeld,noise_n08_steps2,1,0.1095604300,9.3854112625,
Donald_Rumsfeld/Donald_Rumsfeld_0112,Donald_Rumsfeld,noise_n08_steps2,1,0.1227730513,9.8162794113,
Donald_Rumsfeld/Donald_Rumsfeld_0113,Donald_Rumsfeld,noise_n08_steps2,1,0.1422465444,10.9113407135,
Donald_Rumsfeld/Donald_Rumsfeld_0114,Donald_Rumsfeld,noise_n08_steps2,1,0.1123656034,9.7578697205,
Donald_Rumsfeld/Donald_Rumsfeld_0115,Donald_Rumsfeld,noise_n08_steps2,1,0.1131680012,9.9617176056,
Donald_Rumsfeld/Donald_Rumsfeld_0116,Donald_Rumsfeld,noise_n08_steps2,0,,,Missing original embedding
Donald_Rumsfeld/Donald_Rumsfeld_0117,Donald_Rumsfeld,noise_n08_steps2,1,0.0791733861,8.6544561386,
Donald_Rumsfeld/Donald_Rumsfeld_0118,Donald_Rumsfeld,noise_n08_steps2,1,0.1863733530,11.4586629868,
Donald_Rumsfeld/Donald_Rumsfeld_0119,Donald_Rumsfeld,noise_n08_steps2,1,0.0923258066,8.4032659531,
Donald_Rumsfeld/Donald_Rumsfeld_0120,Donald_Rumsfeld,noise_n08_steps2,1,0.1309130788,10.8221969604,
Donald_Rumsfeld/Donald_Rumsfeld_0121,Donald_Rumsfeld,noise_n08_steps2,1,0.1623443365,11.0309066772,
Edmund_Stoiber/Edmund_Stoiber_0001,Edmund_Stoiber,noise_n08_steps2,1,0.1105488539,9.9917192459,
Edmund_Stoiber/Edmund_Stoiber_0002,Edmund_Stoiber,noise_n08_steps2,1,0.0982387066,9.3248758316,
Edmund_Stoiber/Edmund_Stoiber_0003,Edmund_Stoiber,noise_n08_steps2,1,0.0811015368,9.2425899506,
Edmund_Stoiber/Edmund_Stoiber_0004,Edmund_Stoiber,noise_n08_steps2,1,0.1015821099,9.4562587738,
Edmund_Stoiber/Edmund_Stoiber_0005,Edmund_Stoiber,noise_n08_steps2,1,0.1404081583,10.9585571289,
Edmund_Stoiber/Edmund_Stoiber_0006,Edmund_Stoiber,noise_n08_steps2,1,0.1216124296,10.1645116806,
Edmund_Stoiber/Edmund_Stoiber_0007,Edmund_Stoiber,noise_n08_steps2,1,0.1018575430,9.7702646255,
Edmund_Stoiber/Edmund_Stoiber_0008,Edmund_Stoiber,noise_n08_steps2,1,0.0877822638,8.8206214905,
Edmund_Stoiber/Edmund_Stoiber_0009,Edmund_Stoiber,noise_n08_steps2,1,0.0984331369,9.3412857056,
Edmund_Stoiber/Edmund_Stoiber_0010,Edmund_Stoiber,noise_n08_steps2,1,0.0960409641,10.3491449356,
Edmund_Stoiber/Edmund_Stoiber_0011,Edmund_Stoiber,noise_n08_steps2,1,0.1591153145,11.7570543289,
Edmund_Stoiber/Edmund_Stoiber_0012,Edmund_Stoiber,noise_n08_steps2,1,0.1419601440,10.8259801865,
Edmund_Stoiber/Edmund_Stoiber_0013,Edmund_Stoiber,noise_n08_steps2,1,0.1048358679,9.4471731186,
Eduardo_Duhalde/Eduardo_Duhalde_0001,Eduardo_Duhalde,noise_n08_steps2,1,0.0865154266,9.2984790802,
Eduardo_Duhalde/Eduardo_Duhalde_0002,Eduardo_Duhalde,noise_n08_steps2,1,0.1547345519,11.2306213379,
Eduardo_Duhalde/Eduardo_Duhalde_0003,Eduardo_Duhalde,noise_n08_steps2,1,0.0953345299,10.2364492416,
Eduardo_Duhalde/Eduardo_Duhalde_0004,Eduardo_Duhalde,noise_n08_steps2,1,0.0835540891,9.2244205475,
Eduardo_Duhalde/Eduardo_Duhalde_0005,Eduardo_Duhalde,noise_n08_steps2,1,0.1122153401,11.2241687775,
Eduardo_Duhalde/Eduardo_Duhalde_0006,Eduardo_Duhalde,noise_n08_steps2,1,0.0855463147,10.8045129776,
Eduardo_Duhalde/Eduardo_Duhalde_0007,Eduardo_Duhalde,noise_n08_steps2,1,0.1119326353,11.1683216095,
Eduardo_Duhalde/Eduardo_Duhalde_0008,Eduardo_Duhalde,noise_n08_steps2,1,0.1835152507,14.1164360046,
Eduardo_Duhalde/Eduardo_Duhalde_0009,Eduardo_Duhalde,noise_n08_steps2,1,0.1065686345,11.3117866516,
Eduardo_Duhalde/Eduardo_Duhalde_0010,Eduardo_Duhalde,noise_n08_steps2,1,0.1120098829,9.9175310135,
Eduardo_Duhalde/Eduardo_Duhalde_0011,Eduardo_Duhalde,noise_n08_steps2,1,0.1108903289,10.9137210846,
Eduardo_Duhalde/Eduardo_Duhalde_0012,Eduardo_Duhalde,noise_n08_steps2,1,0.1062641144,10.0376873016,
Eduardo_Duhalde/Eduardo_Duhalde_0013,Eduardo_Duhalde,noise_n08_steps2,1,0.1261836290,10.7015705109,
Eduardo_Duhalde/Eduardo_Duhalde_0014,Eduardo_Duhalde,noise_n08_steps2,1,0.1799941063,12.7616090775,
Fidel_Castro/Fidel_Castro_0001,Fidel_Castro,noise_n08_steps2,1,0.2148096561,14.3490428925,
Fidel_Castro/Fidel_Castro_0002,Fidel_Castro,noise_n08_steps2,1,0.1457276344,11.5554199219,
Fidel_Castro/Fidel_Castro_0003,Fidel_Castro,noise_n08_steps2,1,0.1677970886,11.4983377457,
Fidel_Castro/Fidel_Castro_0004,Fidel_Castro,noise_n08_steps2,1,0.0786033869,8.4329433441,
Fidel_Castro/Fidel_Castro_0005,Fidel_Castro,noise_n08_steps2,1,0.1295527220,10.8934612274,
Fidel_Castro/Fidel_Castro_0006,Fidel_Castro,noise_n08_steps2,1,0.0929867029,9.6699132919,
Fidel_Castro/Fidel_Castro_0007,Fidel_Castro,noise_n08_steps2,1,0.1236381531,10.6774988174,
Fidel_Castro/Fidel_Castro_0008,Fidel_Castro,noise_n08_steps2,1,0.0831025839,8.7275171280,
Fidel_Castro/Fidel_Castro_0009,Fidel_Castro,noise_n08_steps2,1,0.1456364989,11.5989503860,
Fidel_Castro/Fidel_Castro_0010,Fidel_Castro,noise_n08_steps2,1,0.1265380383,10.9217433929,
Fidel_Castro/Fidel_Castro_0011,Fidel_Castro,noise_n08_steps2,1,0.1116158366,9.8305263519,
Fidel_Castro/Fidel_Castro_0012,Fidel_Castro,noise_n08_steps2,1,0.1466473341,12.0817632675,
Fidel_Castro/Fidel_Castro_0013,Fidel_Castro,noise_n08_steps2,1,0.1018860340,9.1156301498,
Fidel_Castro/Fidel_Castro_0014,Fidel_Castro,noise_n08_steps2,1,0.1197468638,10.8548707962,
Fidel_Castro/Fidel_Castro_0015,Fidel_Castro,noise_n08_steps2,1,0.1632508039,13.2045097351,
Fidel_Castro/Fidel_Castro_0016,Fidel_Castro,noise_n08_steps2,1,0.0741152763,8.9845342636,
Fidel_Castro/Fidel_Castro_0017,Fidel_Castro,noise_n08_steps2,1,0.1205126047,10.3113565445,
Fidel_Castro/Fidel_Castro_0018,Fidel_Castro,noise_n08_steps2,1,0.1755682826,12.5331115723,
George_HW_Bush/George_HW_Bush_0001,George_HW_Bush,noise_n08_steps2,1,0.0891939998,9.5746850967,
George_HW_Bush/George_HW_Bush_0002,George_HW_Bush,noise_n08_steps2,1,0.1680734158,12.9548349380,
George_HW_Bush/George_HW_Bush_0003,George_HW_Bush,noise_n08_steps2,1,0.0688844919,7.9895048141,
George_HW_Bush/George_HW_Bush_0004,George_HW_Bush,noise_n08_steps2,1,0.0880867243,9.1538515091,
George_HW_Bush/George_HW_Bush_0005,George_HW_Bush,noise_n08_steps2,1,0.1074998379,10.0399532318,
George_HW_Bush/George_HW_Bush_0006,George_HW_Bush,noise_n08_steps2,1,0.1015282869,9.9953441620,
George_HW_Bush/George_HW_Bush_0007,George_HW_Bush,noise_n08_steps2,1,0.0837881565,9.1960802078,
George_HW_Bush/George_HW_Bush_0008,George_HW_Bush,noise_n08_steps2,1,0.1207754016,10.6564388275,
George_HW_Bush/George_HW_Bush_0009,George_HW_Bush,noise_n08_steps2,1,0.1286321282,10.4079761505,
George_HW_Bush/George_HW_Bush_0010,George_HW_Bush,noise_n08_steps2,1,0.1456225514,12.3991632462,
George_HW_Bush/George_HW_Bush_0011,George_HW_Bush,noise_n08_steps2,1,0.1029885411,9.2819585800,
George_HW_Bush/George_HW_Bush_0012,George_HW_Bush,noise_n08_steps2,1,0.1071393490,9.5471925735,
George_HW_Bush/George_HW_Bush_0013,George_HW_Bush,noise_n08_steps2,1,0.1139928699,9.3882722855,
George_Robertson/George_Robertson_0001,George_Robertson,noise_n08_steps2,1,0.1181048751,11.6727113724,
George_Robertson/George_Robertson_0002,George_Robertson,noise_n08_steps2,1,0.0951644182,10.9665346146,
George_Robertson/George_Robertson_0003,George_Robertson,noise_n08_steps2,1,0.1031163335,11.3922891617,
George_Robertson/George_Robertson_0004,George_Robertson,noise_n08_steps2,1,0.1078902483,11.6391372681,
George_Robertson/George_Robertson_0005,George_Robertson,noise_n08_steps2,1,0.0783445835,9.4703464508,
George_Robertson/George_Robertson_0006,George_Robertson,noise_n08_steps2,1,0.0983579159,11.6564416885,
George_Robertson/George_Robertson_0007,George_Robertson,noise_n08_steps2,1,0.0694382191,8.7122831345,
George_Robertson/George_Robertson_0008,George_Robertson,noise_n08_steps2,1,0.0645446777,8.2007246017,
George_Robertson/George_Robertson_0009,George_Robertson,noise_n08_steps2,1,0.0838255882,10.4988193512,
George_Robertson/George_Robertson_0010,George_Robertson,noise_n08_steps2,1,0.0687760711,9.8747539520,
George_Robertson/George_Robertson_0011,George_Robertson,noise_n08_steps2,1,0.0732629895,9.3290023804,
George_Robertson/George_Robertson_0012,George_Robertson,noise_n08_steps2,1,0.0798974037,9.5036048889,
George_Robertson/George_Robertson_0013,George_Robertson,noise_n08_steps2,1,0.0714886189,8.6724767685,
George_Robertson/George_Robertson_0014,George_Robertson,noise_n08_steps2,1,0.0871605873,9.9986371994,
George_Robertson/George_Robertson_0015,George_Robertson,noise_n08_steps2,1,0.0545123816,7.9386997223,
George_Robertson/George_Robertson_0016,George_Robertson,noise_n08_steps2,1,0.0738907456,9.8089647293,
George_Robertson/George_Robertson_0017,George_Robertson,noise_n08_steps2,1,0.0642781854,9.6036567688,
George_Robertson/George_Robertson_0018,George_Robertson,noise_n08_steps2,1,0.9218833670,26.6636295319,
George_Robertson/George_Robertson_0019,George_Robertson,noise_n08_steps2,1,0.0944932699,11.8364658356,
George_Robertson/George_Robertson_0020,George_Robertson,noise_n08_steps2,1,0.1207486987,10.5551395416,
George_Robertson/George_Robertson_0021,George_Robertson,noise_n08_steps2,1,0.0564946532,8.8622846603,
George_Robertson/George_Robertson_0022,George_Robertson,noise_n08_steps2,1,0.0785876513,9.8833370209,
George_W_Bush/George_W_Bush_0001,George_W_Bush,noise_n08_steps2,1,0.1033030748,10.2006454468,
George_W_Bush/George_W_Bush_0002,George_W_Bush,noise_n08_steps2,1,0.1330627799,10.7923631668,
George_W_Bush/George_W_Bush_0003,George_W_Bush,noise_n08_steps2,1,0.0928500891,9.1267757416,
George_W_Bush/George_W_Bush_0004,George_W_Bush,noise_n08_steps2,1,0.1573710442,12.3593120575,
George_W_Bush/George_W_Bush_0005,George_W_Bush,noise_n08_steps2,1,0.0994744301,9.3688955307,
George_W_Bush/George_W_Bush_0006,George_W_Bush,noise_n08_steps2,1,0.1096567512,9.6633319855,
George_W_Bush/George_W_Bush_0007,George_W_Bush,noise_n08_steps2,1,0.1142940521,10.1013431549,
George_W_Bush/George_W_Bush_0008,George_W_Bush,noise_n08_steps2,1,0.0994958878,8.9350404739,
George_W_Bush/George_W_Bush_0009,George_W_Bush,noise_n08_steps2,1,0.1344312429,10.9616336823,
George_W_Bush/George_W_Bush_0010,George_W_Bush,noise_n08_steps2,1,0.1253896356,11.5958147049,
George_W_Bush/George_W_Bush_0011,George_W_Bush,noise_n08_steps2,1,0.1052258015,10.8154888153,
George_W_Bush/George_W_Bush_0012,George_W_Bush,noise_n08_steps2,1,0.1012842655,10.4769611359,
George_W_Bush/George_W_Bush_0013,George_W_Bush,noise_n08_steps2,1,0.1237108707,10.9271268845,
George_W_Bush/George_W_Bush_0014,George_W_Bush,noise_n08_steps2,1,0.1146784425,11.2095708847,
George_W_Bush/George_W_Bush_0015,George_W_Bush,noise_n08_steps2,1,0.1124373674,9.9640283585,
George_W_Bush/George_W_Bush_0016,George_W_Bush,noise_n08_steps2,1,0.0959901810,9.5016622543,
George_W_Bush/George_W_Bush_0017,George_W_Bush,noise_n08_steps2,1,0.0953211784,9.4819879532,
George_W_Bush/George_W_Bush_0018,George_W_Bush,noise_n08_steps2,1,0.1259230375,11.5750665665,
George_W_Bush/George_W_Bush_0019,George_W_Bush,noise_n08_steps2,1,0.1189152002,10.2927474976,
George_W_Bush/George_W_Bush_0020,George_W_Bush,noise_n08_steps2,1,0.0997995138,9.0367240906,
George_W_Bush/George_W_Bush_0021,George_W_Bush,noise_n08_steps2,1,0.0874803066,8.4289693832,
George_W_Bush/George_W_Bush_0022,George_W_Bush,noise_n08_steps2,1,0.0947234035,10.1439695358,
George_W_Bush/George_W_Bush_0023,George_W_Bush,noise_n08_steps2,1,0.1276389360,11.3801555634,
George_W_Bush/George_W_Bush_0024,George_W_Bush,noise_n08_steps2,1,0.0908613205,9.2313442230,
George_W_Bush/George_W_Bush_0025,George_W_Bush,noise_n08_steps2,1,0.0873853564,8.5356779099,
George_W_Bush/George_W_Bush_0026,George_W_Bush,noise_n08_steps2,1,0.1215941906,9.5239210129,
George_W_Bush/George_W_Bush_0027,George_W_Bush,noise_n08_steps2,1,0.1234457493,10.8270378113,
George_W_Bush/George_W_Bush_0028,George_W_Bush,noise_n08_steps2,1,0.0835216045,9.5259504318,
George_W_Bush/George_W_Bush_0029,George_W_Bush,noise_n08_steps2,1,0.0932211876,9.2543830872,
George_W_Bush/George_W_Bush_0030,George_W_Bush,noise_n08_steps2,1,0.1034387350,9.6516532898,
George_W_Bush/George_W_Bush_0031,George_W_Bush,noise_n08_steps2,1,0.1497085094,10.4066905975,
George_W_Bush/George_W_Bush_0032,George_W_Bush,noise_n08_steps2,1,0.0987254381,9.8144731522,
George_W_Bush/George_W_Bush_0033,George_W_Bush,noise_n08_steps2,1,0.1414142251,11.3340730667,
George_W_Bush/George_W_Bush_0034,George_W_Bush,noise_n08_steps2,1,0.0725113750,8.4653835297,
George_W_Bush/George_W_Bush_0035,George_W_Bush,noise_n08_steps2,1,0.0932920575,9.4668159485,
George_W_Bush/George_W_Bush_0036,George_W_Bush,noise_n08_steps2,1,0.1212831736,10.7328786850,
George_W_Bush/George_W_Bush_0037,George_W_Bush,noise_n08_steps2,1,0.1247426271,9.5853614807,
George_W_Bush/George_W_Bush_0038,George_W_Bush,noise_n08_steps2,1,0.0906622410,9.2224178314,
George_W_Bush/George_W_Bush_0039,George_W_Bush,noise_n08_steps2,1,0.1242145896,10.8823528290,
George_W_Bush/George_W_Bush_0040,George_W_Bush,noise_n08_steps2,1,0.1903048754,14.6710739136,
George_W_Bush/George_W_Bush_0041,George_W_Bush,noise_n08_steps2,1,0.1186199784,10.8139972687,
George_W_Bush/George_W_Bush_0042,George_W_Bush,noise_n08_steps2,1,0.1219191551,9.7927284241,
George_W_Bush/George_W_Bush_0043,George_W_Bush,noise_n08_steps2,1,0.1098209620,10.0004034042,
George_W_Bush/George_W_Bush_0044,George_W_Bush,noise_n08_steps2,1,0.1020157337,9.6476516724,
George_W_Bush/George_W_Bush_0045,George_W_Bush,noise_n08_steps2,1,0.1063175797,10.2012863159,
George_W_Bush/George_W_Bush_0046,George_W_Bush,noise_n08_steps2,1,0.1651433706,12.8152742386,
George_W_Bush/George_W_Bush_0047,George_W_Bush,noise_n08_steps2,1,0.1127043366,10.4675750732,
George_W_Bush/George_W_Bush_0048,George_W_Bush,noise_n08_steps2,1,0.0740162134,8.1495428085,
George_W_Bush/George_W_Bush_0049,George_W_Bush,noise_n08_steps2,1,0.0828483105,8.6530437469,
George_W_Bush/George_W_Bush_0050,George_W_Bush,noise_n08_steps2,1,0.2122852802,14.1479549408,
George_W_Bush/George_W_Bush_0051,George_W_Bush,noise_n08_steps2,1,0.1258938313,11.8625202179,
George_W_Bush/George_W_Bush_0052,George_W_Bush,noise_n08_steps2,0,,,Missing original embedding
George_W_Bush/George_W_Bush_0053,George_W_Bush,noise_n08_steps2,1,0.1153304577,10.4441461563,
George_W_Bush/George_W_Bush_0054,George_W_Bush,noise_n08_steps2,1,0.1002181172,10.0952625275,
George_W_Bush/George_W_Bush_0055,George_W_Bush,noise_n08_steps2,1,0.1223082542,10.8695611954,
George_W_Bush/George_W_Bush_0056,George_W_Bush,noise_n08_steps2,1,0.0894061327,9.0515050888,
George_W_Bush/George_W_Bush_0057,George_W_Bush,noise_n08_steps2,1,0.1033666730,9.4531383514,
George_W_Bush/George_W_Bush_0058,George_W_Bush,noise_n08_steps2,1,0.1167932749,10.4837551117,
George_W_Bush/George_W_Bush_0059,George_W_Bush,noise_n08_steps2,1,0.1418123245,11.2716131210,
George_W_Bush/George_W_Bush_0060,George_W_Bush,noise_n08_steps2,1,0.1232379675,10.5175666809,
George_W_Bush/George_W_Bush_0061,George_W_Bush,noise_n08_steps2,1,0.1566545963,12.6768045425,
George_W_Bush/George_W_Bush_0062,George_W_Bush,noise_n08_steps2,1,0.1263613701,10.7479162216,
George_W_Bush/George_W_Bush_0063,George_W_Bush,noise_n08_steps2,1,0.1223065853,10.4492206573,
George_W_Bush/George_W_Bush_0064,George_W_Bush,noise_n08_steps2,1,0.1205270290,10.0168552399,
George_W_Bush/George_W_Bush_0065,George_W_Bush,noise_n08_steps2,1,0.0988065004,9.7687511444,
George_W_Bush/George_W_Bush_0066,George_W_Bush,noise_n08_steps2,1,0.1037271023,9.0609731674,
George_W_Bush/George_W_Bush_0067,George_W_Bush,noise_n08_steps2,1,0.1036094427,9.8172311783,
George_W_Bush/George_W_Bush_0068,George_W_Bush,noise_n08_steps2,1,0.1173187494,10.4656534195,
George_W_Bush/George_W_Bush_0069,George_W_Bush,noise_n08_steps2,1,0.0960330963,8.8570852280,
George_W_Bush/George_W_Bush_0070,George_W_Bush,noise_n08_steps2,1,0.1150920391,10.9699201584,
George_W_Bush/George_W_Bush_0071,George_W_Bush,noise_n08_steps2,1,0.2138614058,15.5194702148,
George_W_Bush/George_W_Bush_0072,George_W_Bush,noise_n08_steps2,1,0.1792366505,12.7328882217,
George_W_Bush/George_W_Bush_0073,George_W_Bush,noise_n08_steps2,1,1.0520877279,31.9041366577,
George_W_Bush/George_W_Bush_0074,George_W_Bush,noise_n08_steps2,1,0.1597875357,11.9222278595,
George_W_Bush/George_W_Bush_0075,George_W_Bush,noise_n08_steps2,1,0.1291822791,11.0036458969,
George_W_Bush/George_W_Bush_0076,George_W_Bush,noise_n08_steps2,1,0.0906398296,9.6502408981,
George_W_Bush/George_W_Bush_0077,George_W_Bush,noise_n08_steps2,1,0.1134203672,10.3343153000,
George_W_Bush/George_W_Bush_0078,George_W_Bush,noise_n08_steps2,1,0.1224600673,9.9204044342,
George_W_Bush/George_W_Bush_0079,George_W_Bush,noise_n08_steps2,1,0.1099400520,10.7321710587,
George_W_Bush/George_W_Bush_0080,George_W_Bush,noise_n08_steps2,1,0.0858806372,9.2622900009,
George_W_Bush/George_W_Bush_0081,George_W_Bush,noise_n08_steps2,1,0.1297187805,11.2170629501,
George_W_Bush/George_W_Bush_0082,George_W_Bush,noise_n08_steps2,1,0.1278429627,11.5841569901,
George_W_Bush/George_W_Bush_0083,George_W_Bush,noise_n08_steps2,1,0.1392307281,10.9464330673,
George_W_Bush/George_W_Bush_0084,George_W_Bush,noise_n08_steps2,1,0.1395881772,10.6650276184,
George_W_Bush/George_W_Bush_0085,George_W_Bush,noise_n08_steps2,1,0.1370995045,11.9167041779,
George_W_Bush/George_W_Bush_0086,George_W_Bush,noise_n08_steps2,1,0.0718740225,8.4828853607,
George_W_Bush/George_W_Bush_0087,George_W_Bush,noise_n08_steps2,1,0.0963859558,9.6953659058,
George_W_Bush/George_W_Bush_0088,George_W_Bush,noise_n08_steps2,1,0.1229498386,10.4445428848,
George_W_Bush/George_W_Bush_0089,George_W_Bush,noise_n08_steps2,1,0.0902105570,9.9103174210,
George_W_Bush/George_W_Bush_0090,George_W_Bush,noise_n08_steps2,1,0.0810092688,8.8265581131,
George_W_Bush/George_W_Bush_0091,George_W_Bush,noise_n08_steps2,1,0.1543477774,12.7913932800,
George_W_Bush/George_W_Bush_0092,George_W_Bush,noise_n08_steps2,1,0.1066658497,9.4465179443,
George_W_Bush/George_W_Bush_0093,George_W_Bush,noise_n08_steps2,1,0.0956944227,9.6927824020,
George_W_Bush/George_W_Bush_0094,George_W_Bush,noise_n08_steps2,1,0.1349560022,10.6669416428,
George_W_Bush/George_W_Bush_0095,George_W_Bush,noise_n08_steps2,1,0.0962623954,9.2742156982,
George_W_Bush/George_W_Bush_0096,George_W_Bush,noise_n08_steps2,1,0.0602668524,7.0056042671,
George_W_Bush/George_W_Bush_0097,George_W_Bush,noise_n08_steps2,1,0.1060468554,10.0358743668,
George_W_Bush/George_W_Bush_0098,George_W_Bush,noise_n08_steps2,1,0.1331309080,12.0713558197,
George_W_Bush/George_W_Bush_0099,George_W_Bush,noise_n08_steps2,1,0.1493735313,11.1570463181,
George_W_Bush/George_W_Bush_0100,George_W_Bush,noise_n08_steps2,1,1.0597460344,30.5014934540,
George_W_Bush/George_W_Bush_0101,George_W_Bush,noise_n08_steps2,1,0.1067265272,9.7939167023,
George_W_Bush/George_W_Bush_0102,George_W_Bush,noise_n08_steps2,1,0.0847175121,8.8225831985,
George_W_Bush/George_W_Bush_0103,George_W_Bush,noise_n08_steps2,1,0.0990232229,9.7225103378,
George_W_Bush/George_W_Bush_0104,George_W_Bush,noise_n08_steps2,1,0.0849192142,9.4224271774,
George_W_Bush/George_W_Bush_0105,George_W_Bush,noise_n08_steps2,1,0.1203819513,10.4564132690,
George_W_Bush/George_W_Bush_0106,George_W_Bush,noise_n08_steps2,1,0.1346288919,11.8379364014,
George_W_Bush/George_W_Bush_0107,George_W_Bush,noise_n08_steps2,1,0.0838559866,8.9874820709,
George_W_Bush/George_W_Bush_0108,George_W_Bush,noise_n08_steps2,1,0.1164867878,10.4501867294,
George_W_Bush/George_W_Bush_0109,George_W_Bush,noise_n08_steps2,1,0.1056956649,9.9905529022,
George_W_Bush/George_W_Bush_0110,George_W_Bush,noise_n08_steps2,1,0.0798423290,8.4933843613,
George_W_Bush/George_W_Bush_0111,George_W_Bush,noise_n08_steps2,1,0.1224164963,9.9103164673,
George_W_Bush/George_W_Bush_0112,George_W_Bush,noise_n08_steps2,1,0.1262437105,11.4713592529,
George_W_Bush/George_W_Bush_0113,George_W_Bush,noise_n08_steps2,1,0.1162384152,11.2770061493,
George_W_Bush/George_W_Bush_0114,George_W_Bush,noise_n08_steps2,1,0.1049589515,10.9575223923,
George_W_Bush/George_W_Bush_0115,George_W_Bush,noise_n08_steps2,1,0.0698211789,8.5616016388,
George_W_Bush/George_W_Bush_0116,George_W_Bush,noise_n08_steps2,1,0.1125413179,10.9566812515,
George_W_Bush/George_W_Bush_0117,George_W_Bush,noise_n08_steps2,1,0.1176667213,10.2689390182,
George_W_Bush/George_W_Bush_0118,George_W_Bush,noise_n08_steps2,1,0.1034570932,9.7754077911,
George_W_Bush/George_W_Bush_0119,George_W_Bush,noise_n08_steps2,1,0.1090490818,9.8655767441,
George_W_Bush/George_W_Bush_0120,George_W_Bush,noise_n08_steps2,1,0.0944262743,8.4349002838,
George_W_Bush/George_W_Bush_0121,George_W_Bush,noise_n08_steps2,1,0.1002219915,9.8917436600,
George_W_Bush/George_W_Bush_0122,George_W_Bush,noise_n08_steps2,1,0.0625781417,8.5215921402,
George_W_Bush/George_W_Bush_0123,George_W_Bush,noise_n08_steps2,1,0.0770250559,9.6148948669,
George_W_Bush/George_W_Bush_0124,George_W_Bush,noise_n08_steps2,1,0.0934669971,10.1920814514,
George_W_Bush/George_W_Bush_0125,George_W_Bush,noise_n08_steps2,1,0.1322526932,11.4088191986,
George_W_Bush/George_W_Bush_0126,George_W_Bush,noise_n08_steps2,1,0.0979689360,9.5829324722,
George_W_Bush/George_W_Bush_0127,George_W_Bush,noise_n08_steps2,1,0.0707610250,7.8769750595,
George_W_Bush/George_W_Bush_0128,George_W_Bush,noise_n08_steps2,1,0.1237325668,11.1818666458,
George_W_Bush/George_W_Bush_0129,George_W_Bush,noise_n08_steps2,1,0.1714132428,11.0094537735,
George_W_Bush/George_W_Bush_0130,George_W_Bush,noise_n08_steps2,1,0.1054849625,9.8592338562,
George_W_Bush/George_W_Bush_0131,George_W_Bush,noise_n08_steps2,1,0.1094262600,11.4174118042,
George_W_Bush/George_W_Bush_0132,George_W_Bush,noise_n08_steps2,1,0.1162985563,10.8280048370,
George_W_Bush/George_W_Bush_0133,George_W_Bush,noise_n08_steps2,1,0.1323228478,10.7640199661,
George_W_Bush/George_W_Bush_0134,George_W_Bush,noise_n08_steps2,1,0.1146386862,10.6953744888,
George_W_Bush/George_W_Bush_0135,George_W_Bush,noise_n08_steps2,1,0.1516057253,10.7510442734,
George_W_Bush/George_W_Bush_0136,George_W_Bush,noise_n08_steps2,1,0.1484794617,12.8407974243,
George_W_Bush/George_W_Bush_0137,George_W_Bush,noise_n08_steps2,1,0.1461291313,11.1486778259,
George_W_Bush/George_W_Bush_0138,George_W_Bush,noise_n08_steps2,1,0.0903913975,9.4782085419,
George_W_Bush/George_W_Bush_0139,George_W_Bush,noise_n08_steps2,1,0.1210406423,10.6836643219,
George_W_Bush/George_W_Bush_0140,George_W_Bush,noise_n08_steps2,1,0.1340093613,10.3059825897,
George_W_Bush/George_W_Bush_0141,George_W_Bush,noise_n08_steps2,1,0.1598312855,11.5453958511,
